title,date,content,url
Lawyer assaults poor man in train; video goes viral,No Date,"Arvind Chauhan is an experienced journalist with a demonstrated history of working in the newspapers industry as well as for the social media wing as digital content creator. He has covered subjects like railways, aviation, defence, energy, health, real estate, minority affairs, women and child development, crime, customs, telecom, district court, district administration, roads and infrastructure, armed forces tribunal, and regional politics across Uttar Pradesh. He began his career in Lucknow, and has done reporting in West Uttar Pradesh. He has won the Times Scribe Award four times including for busting fake news, and extensive coverage on Covid orphans. He graduated with a journalism degree from Times School of Journalism and BA (Honors) in English from Lucknow University.Read More 10 safest countries if World War III breaks out ​9 healthy reasons to eat soaked chia seeds everyday​ How to grow Mulberries in the home garden or balcony 9 reasons to eat banana daily in the morning How to make Chili Chicken Fried Rice at home​ How to make under 15 minutes Egg Fried Rice using leftover rice 10 of the Europe's newest UNESCO World Heritage Sites Imli benefits: 8 benefits of consuming nature’s sour candy tamarind 10 healthy snacks to prepare for hosting a Diwali party Sobhita-Chaitanya's wedding festivities begin: Sobhita Dhulipala shares pictures from Haldi ceremony",http://timesofindia.indiatimes.com//city/agra/poor-man-assaulted-in-poorva-express-by-lawyer-near-aligarh-video-goes-viral/articleshow/60808734.cms
Man booked for assaulting citizen,No Date,How to make vrat-friendly Coconut Peanut Chutney at home How to make your 'Curry patta' plant grow faster 10 plants that can be grown without soil (you only need water!) 10 countries known for their wildlife ​10 things you should never say to an older person​ ​10 stunningly beautiful parrots in the world​ 10 most iconic animals from the world of fiction and literature 10 animals that live in water 10 types of vegetable-based cheela for healthy breakfast 8 signs a child is smarter than average,http://timesofindia.indiatimes.com//city/vadodara/man-booked-for-assaulting-citizen/articleshow/57980250.cms
4 planning IPL 'promotion' of Khalistan held,No Date,9 most unique and rare birds in the world 10 foods that contain highest protein per 100 grams 8 Indian cities where non-vegetarian food is banned How to make South-Indian style Chicken Pakora 10 lines from Shakespeare's sonnets that are profound life lessons Most beautiful hill stations in the Western Ghats for a serene vacation 8 yoga poses that can reduce waist size effectively 7 home remedies to remove yellow stains from teeth 10 books that will help transform your life in the next 3 months Ganesh Chaturthi 2024: 10 South Indian dishes to make for Lord Ganesha,http://timesofindia.indiatimes.com//city/chandigarh/4-planning-ipl-promotion-of-khalistan-held/articleshow/63621114.cms
"Angel investor Mahesh Murthy held for sex harassment, gets bail",No Date,How to make vrat-friendly Coconut Peanut Chutney at home How to make your 'Curry patta' plant grow faster 10 plants that can be grown without soil (you only need water!) 10 countries known for their wildlife ​10 things you should never say to an older person​ ​10 stunningly beautiful parrots in the world​ 10 most iconic animals from the world of fiction and literature 10 animals that live in water 10 types of vegetable-based cheela for healthy breakfast 8 signs a child is smarter than average,http://timesofindia.indiatimes.com//india/angel-investor-mahesh-murthy-held-for-sex-harassment-gets-bail/articleshow/62857942.cms
We did not know she was in trouble: Wipro techie’s father,No Date,"9 easy-to-do yoga poses that improve memory and intelligence How to make South Indian-style Rava Masala Dosa at home 10 baby girl names that mean 'beauty' 10 most stylish sarees of Janhvi Kapoor 10 baby boy names that mean ""gift from god"" 10 India’s most visited natural destinations 10 places in the hills to visit in November before it gets too cold How to use Turmeric (Haldi) for weight loss 8 life lessons that humans can learn from animals 8 foods that Ratan Tata loved the most",http://timesofindia.indiatimes.com//city/noida/we-did-not-know-she-was-in-trouble-wipro-techies-father/articleshow/62480730.cms
Farook murder case: CB-CID files chargesheet against 6,No Date,9 things that make Areca Palm the perfect indoor plant Soaked moong dal benefits: 10 benefits for eating this energy powerhouse for breakfast How to make South Indian stye Paneer Dosa at home The 8 perfect steps to grow ‘Dhaniya’ in the kitchen garden 10 baby girl names that sound royal 15 Indian states and their famous state animals 10 delicious Indian dishes that can be made with raw banana How to make protein-rich Lahori Paneer Korma 8 fruits and veggies that can help get rid of eye glasses 10 green vegetables that have highest protein content,http://timesofindia.indiatimes.com//city/coimbatore/farook-murder-case-cb-cid-files-chargesheet-against-6/articleshow/60801586.cms
Police prepare list of notorious chain-snatchers,No Date,"9 easy-to-do yoga poses that improve memory and intelligence How to make South Indian-style Rava Masala Dosa at home 10 baby girl names that mean 'beauty' 10 most stylish sarees of Janhvi Kapoor 10 baby boy names that mean ""gift from god"" 10 India’s most visited natural destinations 10 places in the hills to visit in November before it gets too cold How to use Turmeric (Haldi) for weight loss 8 life lessons that humans can learn from animals 8 foods that Ratan Tata loved the most",http://timesofindia.indiatimes.com//city/thiruvananthapuram/police-prepare-list-of-notorious-chain-snatchers/articleshow/63071462.cms
How Delhi's most wanted criminal popped up on police network,No Date,"Raj Shekhar Jha is an assistant editor with The Times of India, Delhi. He has been writing on internal security and crime for TOI since 2011. 10 indoor plants that easily live for over 50 years! 8 things kids secretly observe in their parents How to make iron and protein rich Spinach Dosa at home Are you consuming synthetic paneer? 7 smart ways to recognize fake paneer at home 8 Japanese techniques to stop overthinking and ease your mind ​8 health benefits of orange peel we are too late to learn​ ​9 health benefits of mango leaves people are learning about now​ How to stay calm under pressure, as per psychology 9 most beautiful train journeys in South India 11 animals whose name starts with the letter 'H'",http://timesofindia.indiatimes.com//city/delhi/how-he-popped-up-on-police-network/articleshow/60520069.cms
Noida launches ‘war room’ to check misinformation,No Date,How to make vrat-friendly Coconut Peanut Chutney at home How to make your 'Curry patta' plant grow faster 10 plants that can be grown without soil (you only need water!) 10 countries known for their wildlife ​10 things you should never say to an older person​ ​10 stunningly beautiful parrots in the world​ 10 most iconic animals from the world of fiction and literature 10 animals that live in water 10 types of vegetable-based cheela for healthy breakfast 8 signs a child is smarter than average,http://timesofindia.indiatimes.com//city/noida/noida-launches-war-room-to-check-misinformation/articleshow/59535884.cms
"Gang of forgers sold 50,000 school and univ degrees, set up fake websites",No Date,How to make vrat-friendly Coconut Peanut Chutney at home How to make your 'Curry patta' plant grow faster 10 plants that can be grown without soil (you only need water!) 10 countries known for their wildlife ​10 things you should never say to an older person​ ​10 stunningly beautiful parrots in the world​ 10 most iconic animals from the world of fiction and literature 10 animals that live in water 10 types of vegetable-based cheela for healthy breakfast 8 signs a child is smarter than average,http://timesofindia.indiatimes.com//home/education/gang-of-forgers-sold-50000-school-and-univ-degrees-set-up-fake-websites/articleshow/62705116.cms
Man held for boasting connections with mayor,No Date,9 most unique and rare birds in the world 10 foods that contain highest protein per 100 grams 8 Indian cities where non-vegetarian food is banned How to make South-Indian style Chicken Pakora 10 lines from Shakespeare's sonnets that are profound life lessons Most beautiful hill stations in the Western Ghats for a serene vacation 8 yoga poses that can reduce waist size effectively 7 home remedies to remove yellow stains from teeth 10 books that will help transform your life in the next 3 months Ganesh Chaturthi 2024: 10 South Indian dishes to make for Lord Ganesha,http://timesofindia.indiatimes.com//city/vadodara/man-held-for-boasting-connections-with-mayor/articleshow/59508250.cms
"Private tutor spoiling students’ future, says school director",No Date,Results: 90/90 Results: 90/90 How to make vrat-friendly Coconut Peanut Chutney at home How to make your 'Curry patta' plant grow faster 10 plants that can be grown without soil (you only need water!) 10 countries known for their wildlife ​10 things you should never say to an older person​ ​10 stunningly beautiful parrots in the world​ 10 most iconic animals from the world of fiction and literature 10 animals that live in water 10 types of vegetable-based cheela for healthy breakfast 8 signs a child is smarter than average,http://timesofindia.indiatimes.com//city/mumbai/private-tutor-spoiling-students-future-says-school-director/articleshow/63373382.cms
Bus service knits together community of office-goers,No Date,The 8 perfect steps to grow ‘Dhaniya’ in the kitchen garden 10 baby girl names that sound royal 15 Indian states and their famous state animals 10 delicious Indian dishes that can be made with raw banana How to make protein-rich Lahori Paneer Korma 8 fruits and veggies that can help get rid of eye glasses 10 green vegetables that have highest protein content 7 reasons to drink carrot juice in the morning 10 ways to magically transform your balcony on a budget 8 ways to completely transform your English speaking skills (without any books),http://timesofindia.indiatimes.com//city/kolkata/bus-service-knits-together-community-of-office-goers/articleshow/56284340.cms
